7/1/22,12:00:00 AM,246.4,250.1,102.7,81.7
7/1/22,12:00:00 AM,239.7,240.8,101.9,81
7/1/22,12:00:00 AM,234,234.9,101.4,81
7/1/22,12:00:00 AM,230.4,235,101.2,81.4
7/1/22,12:00:00 AM,226.3,225.6,101.4,82.3
7/1/22,12:00:00 AM,219,213,100.5,82.3
7/1/22,12:00:00 AM,212.4,205.5,99,81.4
7/1/22,12:00:00 AM,215.4,236.9,99,81.6
7/1/22,12:00:00 AM,220.3,232.1,100.1,82.8
7/1/22,12:00:00 AM,226,253.3,99.9,82.3
7/1/22,12:00:00 AM,253.2,318.9,102.9,83.2
7/1/22,12:00:00 AM,267.4,309.1,105.9,84.6
7/1/22,12:00:00 AM,264.8,286.5,106.1,84.6
7/1/22,12:00:00 AM,275,315.9,107,85
7/1/22,12:00:00 AM,293.7,341.9,110.6,86.3
7/1/22,12:00:00 AM,316,384,113.8,87.6
7/1/22,12:00:00 AM,326.3,362.1,116.7,88.7
7/1/22,12:00:00 AM,325.3,358.7,117.3,89
7/1/22,12:00:00 AM,328.9,355.8,119.6,89.6
7/1/22,12:00:00 AM,323.8,335.3,120,89.6
7/1/22,12:00:00 AM,333.5,365.9,120.9,89.6
7/1/22,12:00:00 AM,330.4,331.5,121.3,90
7/1/22,12:00:00 AM,318.2,318,119.8,89.8
7/1/22,12:00:00 AM,309.7,308.2,118.5,90
7/1/22,12:00:00 AM,303.8,306,118.5,90.6
7/1/22,12:00:00 AM,321.1,360.4,120.6,91.3
7/1/22,12:00:00 AM,325.8,345,120.8,90.9
7/1/22,12:00:00 AM,318.5,329,119.5,89.6
7/1/22,12:00:00 AM,313.3,319.7,119.3,89.4
7/1/22,12:00:00 AM,316.3,339.2,118.9,88.5
7/1/22,12:00:00 AM,313,321,119.1,88.1
7/1/22,12:00:00 AM,304.6,313.7,118.9,88.5
7/1/22,12:00:00 AM,322.4,369.7,119.6,88.5
7/1/22,12:00:00 AM,318.8,331.5,120.5,89.2
7/1/22,12:00:00 AM,313.6,324.1,120.1,89.6
7/1/22,12:00:00 AM,307.7,320.3,119.7,89.8
7/1/22,12:00:00 AM,308.6,333.3,119.7,90.1
7/1/22,12:00:00 AM,315.6,339.4,120.3,89.9
7/1/22,12:00:00 AM,310.9,319.7,120.1,89.4
7/1/22,12:00:00 AM,298.9,293.5,119,89
7/1/22,12:00:00 AM,284.6,272.4,117.4,88.1
7/1/22,12:00:00 AM,276.7,273.8,116.8,88.1
7/1/22,12:00:00 AM,278,301.1,117.9,88.8
7/1/22,12:00:00 AM,295,330.2,119.9,89.9
7/1/22,12:00:00 AM,304.2,343.2,121.2,90.1
7/1/22,12:00:00 AM,312.2,341.2,123,91.2
7/1/22,12:00:00 AM,308.3,318.8,122.5,91.6
7/1/22,12:00:00 AM,304.8,318.1,122.3,92
7/1/22,12:00:00 AM,310.1,326.3,123.2,92
7/1/22,12:00:00 AM,310,331.3,123.4,91.8
7/1/22,12:00:00 AM,311.3,323.9,123.7,92.2
7/1/22,12:00:00 AM,302.4,307.3,122.6,92
7/1/22,12:00:00 AM,295.8,296.7,122.6,92.2
7/1/22,12:00:00 AM,289.1,289.5,123.2,92
7/1/22,12:00:00 AM,294.5,334.2,126.8,93
7/1/22,12:00:00 AM,328.5,396.1,132.9,95.3
7/1/22,12:00:00 AM,363.8,445.8,136.3,97.3
7/1/22,12:00:00 AM,393.1,453.9,139.4,99.1
7/1/22,12:00:00 AM,389.4,414.5,140.3,100.2
7/1/22,12:00:00 AM,376,391,139.2,100.4
7/1/22,12:00:00 AM,367.2,376.1,140.8,101.3
7/1/22,12:00:00 AM,367,402,141.5,102
7/1/22,12:00:00 AM,392.8,445.5,143.6,102.8
7/1/22,12:00:00 AM,395.1,424.8,144.3,103.2
7/1/22,12:00:00 AM,383.9,394.3,144,103.6
7/1/22,12:00:00 AM,370.4,379.8,143.1,104.1
7/1/22,12:00:00 AM,363.6,372.1,142,104.3
7/1/22,12:00:00 AM,375.3,420,142.7,104.5
7/1/22,12:00:00 AM,396.4,450.9,145.8,104.7
7/1/22,12:00:00 AM,388.7,412.9,146.3,104.9
7/1/22,12:00:00 AM,376.3,391.7,145.4,105.1
7/1/22,12:00:00 AM,367,385.3,144.9,105.1
7/1/22,12:00:00 AM,365,392.9,145.6,104.9
7/1/22,12:00:00 AM,372.5,404.4,146.6,104.9
7/1/22,12:00:00 AM,382.5,410,147.5,105.1
7/1/22,12:00:00 AM,382.1,396.6,147.5,105.3
7/1/22,12:00:00 AM,379,385.9,147.9,105.6
7/1/22,12:00:00 AM,393.5,447.5,149.7,105.8
7/1/22,12:00:00 AM,410.9,455.9,152,106.2
7/1/22,12:00:00 AM,411.8,438.1,152.6,106.9
7/1/22,12:00:00 AM,408.7,432.3,152.6,106.9
7/1/22,12:00:00 AM,421.6,448.7,154.7,106.9
7/1/22,12:00:00 AM,422.7,437.7,155.6,106.7
7/1/22,12:00:00 AM,418.7,428.3,155.4,106.7
7/1/22,12:00:00 AM,426.5,434.5,156.7,106.9
7/1/22,12:00:00 AM,423.6,427.4,157.8,107.5
7/1/22,12:00:00 AM,425.5,428.1,158.9,108.4
7/1/22,12:00:00 AM,429.5,438.8,160.6,108.9
7/1/22,12:00:00 AM,429.2,439.2,162.2,109.7
7/1/22,12:00:00 AM,434.7,448.9,162.7,110.2
7/1/22,12:00:00 AM,432.8,446.4,161.1,110
7/1/22,12:00:00 AM,428,436.9,160.4,110
7/1/22,12:00:00 AM,422,418.5,162.9,110.9
7/1/22,12:00:00 AM,408,395,166.3,113.4
7/1/22,12:00:00 AM,424.8,463.9,169.3,115.6
7/1/22,12:00:00 AM,478.4,515.9,178.4,118.8
7/1/22,12:00:00 AM,480,485.6,185.4,122.4
7/1/22,12:00:00 AM,475,493.5,190,124.7
7/1/22,12:00:00 AM,505.2,531.9,196.5,126.5
7/1/22,12:00:00 AM,505.7,510.2,189.4,127.2
7/1/22,12:00:00 AM,496.1,490.6,185.7,127
7/1/22,12:00:00 AM,499.1,521,186.2,127.3
7/1/22,12:00:00 AM,531.5,560.9,194,128.6
7/1/22,12:00:00 AM,542.3,556,202.2,130.6
7/1/22,12:00:00 AM,536.2,535.6,202.5,132.2
7/1/22,12:00:00 AM,526.5,524.4,198.5,132.2
7/1/22,12:00:00 AM,520.6,517.8,198.1,131.9
7/1/22,12:00:00 AM,515.3,510.6,198.8,132.4
7/1/22,12:00:00 AM,512.5,505.4,201.2,132.8
7/1/22,12:00:00 AM,506.4,511.6,202.4,133.2
7/1/22,12:00:00 AM,505.2,515.5,201.5,133.2
7/1/22,12:00:00 AM,487.3,489.1,200.4,134
7/1/22,12:00:00 AM,475,485.7,198.5,134.2
7/1/22,12:00:00 AM,500.8,523.7,197.5,134.2
7/1/22,12:00:00 AM,524.3,537.5,196.8,134
7/1/22,12:00:00 AM,520.6,520.7,197.1,133.6
7/1/22,12:00:00 AM,510.6,511.3,197.6,133.4
7/1/22,12:00:00 AM,500.9,497.8,198.4,133.9
